,Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2190,2022-06-02,Smartwatch,Electronics,East,7,4396,962.61
2191,2023-05-02,Keyboard,Accessories,South,6,1362,202.68
2192,2022-01-13,Mouse,Accessories,East,7,3843,378.03
2193,2022-09-09,Printer,Office,East,2,2080,450.24
2194,2022-04-07,Mouse,Accessories,South,5,1210,201.45
2195,2023-11-15,Printer,Office,West,3,2316,356.5
2196,2023-07-18,Monitor,Accessories,West,6,3366,614.22
2197,2024-06-07,Tablet,Electronics,West,9,6507,1075.51
2198,2024-05-14,Mouse,Accessories,South,1,384,35.36
2199,2022-01-05,Laptop,Electronics,South,5,3625,563.95
2200,2022-12-14,Tablet,Electronics,South,1,400,45.16
2201,2022-02-22,Monitor,Accessories,North,5,2880,209.58
2202,2023-03-28,Printer,Office,West,6,1608,302.32
2203,2023-02-08,Headphones,Accessories,South,2,1574,196.84
2204,2024-09-13,Keyboard,Accessories,East,3,2478,584.37
2205,2024-09-20,Headphones,Accessories,East,8,8872,1486.58
2206,2024-03-24,Printer,Office,East,8,2320,668.63
2207,2023-07-29,Headphones,Accessories,West,3,171,9.02
2208,2024-11-20,Keyboard,Accessories,South,8,4536,627.13
2209,2024-06-09,Headphones,Accessories,South,3,1308,73.28
2210,2022-10-27,Laptop,Electronics,North,4,4048,641.23
2211,2022-05-29,Tablet,Electronics,East,9,4041,963.58
2212,2024-05-24,Headphones,Accessories,South,5,5665,332.46
2213,2023-11-29,Mouse,Accessories,South,6,6876,1029.92
2214,2023-03-02,Monitor,Accessories,South,1,617,145.37
2215,2022-09-15,Monitor,Accessories,South,6,1440,130.4
2216,2024-04-17,Smartwatch,Electronics,East,8,472,116.36
2217,2023-06-30,Laptop,Electronics,North,5,5640,1227.77
2218,2022-10-26,Headphones,Accessories,West,6,2640,668.12
2219,2024-07-13,Smartphone,Electronics,South,3,768,72.67
2220,2024-02-22,Keyboard,Accessories,South,1,725,81.96
2221,2024-04-28,Headphones,Accessories,North,8,1080,210.69
2222,2024-10-30,Headphones,Accessories,South,1,393,40.34
2223,2024-06-11,Smartwatch,Electronics,North,4,1264,371.92
2224,2022-09-03,Headphones,Accessories,South,9,4797,1193.95
2225,2022-03-27,Tablet,Electronics,East,8,2080,151.14
2226,2022-02-16,Camera,Electronics,West,4,3812,312.8
2227,2024-02-25,Mouse,Accessories,West,5,3695,463.57
2228,2022-01-31,Mouse,Accessories,South,1,1159,344.22
2229,2024-08-06,Tablet,Electronics,West,9,4149,605.52
2230,2023-12-05,Keyboard,Accessories,East,2,1446,171.73
2231,2024-07-24,Laptop,Electronics,South,1,225,48.82
2232,2022-12-09,Headphones,Accessories,South,1,355,26.8
2233,2023-09-15,Tablet,Electronics,West,7,3164,166.4
2234,2022-10-28,Smartwatch,Electronics,East,1,498,38.67
2235,2023-04-28,Headphones,Accessories,South,5,1315,217.79
2236,2024-09-13,Headphones,Accessories,North,5,2805,438.89
2237,2022-11-01,Monitor,Accessories,East,5,5180,726.62
2238,2022-06-07,Camera,Electronics,North,5,4045,203.35
2239,2024-06-22,Laptop,Electronics,North,9,8793,2262.43
2240,2024-08-08,Headphones,Accessories,South,8,2592,526.38
2241,2022-02-08,Keyboard,Accessories,East,7,7819,1708.84
2242,2024-07-11,Smartwatch,Electronics,North,7,2919,325.35
2243,2023-06-03,Printer,Office,South,3,768,85.37
2244,2023-12-02,Smartphone,Electronics,West,2,1736,388.09
2245,2023-07-18,Smartwatch,Electronics,South,7,6293,389.22
2246,2024-03-21,Headphones,Accessories,South,6,3684,477.02
2247,2024-12-24,Printer,Office,South,9,8370,1064.65
2248,2023-08-24,Keyboard,Accessories,South,4,3788,875.54
2249,2023-08-22,Laptop,Electronics,West,8,8296,1884.18
2250,2022-10-10,Tablet,Electronics,West,5,325,21.01
2251,2024-08-16,Camera,Electronics,North,2,2216,444.36
2252,2022-01-31,Laptop,Electronics,North,8,7064,1873.02
2253,2024-08-08,Mouse,Accessories,East,9,2538,575.41
2254,2024-03-13,Headphones,Accessories,North,1,1151,77.22
2255,2022-01-18,Keyboard,Accessories,East,1,717,137.27
2256,2022-01-12,Smartwatch,Electronics,East,8,3048,444.3
2257,2024-02-19,Keyboard,Accessories,South,3,2070,163.23
2258,2023-08-14,Camera,Electronics,East,5,3630,537.93
2259,2022-04-13,Tablet,Electronics,East,7,896,219.98
2260,2024-02-29,Tablet,Electronics,East,7,1981,311.44
2261,2023-07-16,Headphones,Accessories,West,6,7140,605.22
2262,2023-04-13,Monitor,Accessories,North,5,1015,85.06
2263,2024-08-12,Headphones,Accessories,North,4,524,52.31
2264,2023-07-19,Smartwatch,Electronics,North,2,1678,372.78
2265,2023-05-26,Tablet,Electronics,South,4,3260,969.76
2266,2024-10-18,Headphones,Accessories,South,5,720,214.31
2267,2024-05-04,Printer,Office,West,4,1792,417.99
2268,2022-06-18,Tablet,Electronics,South,9,3096,505.08
2269,2024-09-06,Keyboard,Accessories,South,5,1400,273.39
2270,2023-02-05,Smartwatch,Electronics,North,4,508,37.94
2271,2022-09-16,Tablet,Electronics,East,7,2646,380.83
2272,2024-03-07,Mouse,Accessories,East,1,357,79.86
2273,2023-12-28,Tablet,Electronics,North,1,373,53.15
2274,2023-03-24,Smartphone,Electronics,East,1,266,55.52
2275,2024-10-07,Smartphone,Electronics,North,4,344,25.7
2276,2024-06-17,Smartphone,Electronics,North,7,1806,308.92
2277,2023-03-10,Printer,Office,North,9,7281,396.28
2278,2024-06-28,Smartwatch,Electronics,West,7,3094,463.72
2279,2024-06-02,Keyboard,Accessories,East,2,252,67.37
2280,2022-04-27,Camera,Electronics,East,9,2691,761.16
2281,2024-04-26,Printer,Office,West,6,990,102.83
2282,2022-06-05,Smartwatch,Electronics,South,4,3236,655.18
2283,2022-04-27,Laptop,Electronics,East,4,1076,124.56
2284,2022-08-10,Tablet,Electronics,North,4,1428,160.54
2285,2022-04-22,Keyboard,Accessories,East,5,1000,292.04
2286,2022-06-10,Smartwatch,Electronics,South,9,3429,998.82
2287,2023-10-17,Monitor,Accessories,West,5,4730,1416.1
2288,2023-11-04,Monitor,Accessories,South,6,6630,512.6
2289,2024-10-22,Camera,Electronics,South,7,2296,138.93
2290,2023-01-15,Monitor,Accessories,East,7,7420,1107.31
2291,2022-04-23,Printer,Office,South,7,2338,531.5
2292,2022-06-11,Keyboard,Accessories,South,7,4039,420.29
2293,2023-05-19,Laptop,Electronics,East,2,990,76.87
2294,2023-08-05,Laptop,Electronics,West,1,733,54.11
2295,2024-01-24,Smartphone,Electronics,East,3,2421,334.61
2296,2024-03-14,Keyboard,Accessories,East,8,832,214.81
2297,2022-05-13,Smartwatch,Electronics,East,1,483,98.15
2298,2023-02-27,Keyboard,Accessories,North,6,2508,480.48
2299,2023-10-01,Keyboard,Accessories,North,7,4032,426.13
2300,2022-04-15,Keyboard,Accessories,East,8,3208,840.97
2301,2024-05-10,Smartwatch,Electronics,South,6,3402,857.61
2302,2024-12-06,Headphones,Accessories,North,1,541,52.5
2303,2022-02-08,Smartwatch,Electronics,West,7,1806,129.6
2304,2024-08-03,Headphones,Accessories,South,3,2433,515.28
2305,2023-11-10,Keyboard,Accessories,East,6,5880,454.19
2306,2023-05-24,Mouse,Accessories,West,3,3375,451.5
2307,2024-05-30,Tablet,Electronics,North,8,6960,1913.58
2308,2024-08-06,Keyboard,Accessories,West,4,316,32.79
2309,2022-10-10,Tablet,Electronics,North,9,1404,89.43
2310,2024-03-08,Keyboard,Accessories,North,9,5823,478.22
2311,2024-05-16,Headphones,Accessories,South,6,2790,719.15
2312,2024-05-31,Tablet,Electronics,West,7,1169,69.41
2313,2023-10-26,Printer,Office,East,8,6016,406.13
2314,2022-10-15,Smartwatch,Electronics,North,7,7154,1177.51
2315,2024-01-29,Keyboard,Accessories,West,2,370,102.74
2316,2024-03-16,Monitor,Accessories,West,1,430,113.57
2317,2022-04-28,Smartwatch,Electronics,West,1,946,280.53
2318,2024-05-20,Tablet,Electronics,South,8,984,73.84
2319,2022-11-26,Keyboard,Accessories,East,9,1467,372.17
2320,2023-08-16,Smartphone,Electronics,South,4,2444,155.42
2321,2023-11-02,Mouse,Accessories,North,9,8640,1254.3
2322,2023-07-17,Smartwatch,Electronics,West,9,3861,536.04
2323,2022-07-24,Keyboard,Accessories,North,1,868,60.12
2324,2024-11-03,Laptop,Electronics,South,9,1746,260.5
2325,2024-08-19,Printer,Office,South,1,915,129.08
2326,2024-09-15,Smartwatch,Electronics,East,9,3591,423.0
2327,2023-01-28,Camera,Electronics,East,6,2562,612.36
2328,2022-11-28,Smartwatch,Electronics,West,9,5382,1037.04
2329,2024-11-18,Smartwatch,Electronics,East,4,2792,170.96
2330,2022-04-23,Headphones,Accessories,East,4,2160,631.9
2331,2023-05-23,Monitor,Accessories,West,7,6377,1332.86
2332,2024-05-17,Smartphone,Electronics,East,8,5264,1051.5
2333,2023-12-18,Laptop,Electronics,North,2,1346,196.5
2334,2023-08-19,Camera,Electronics,South,7,7301,1311.65
2335,2023-04-20,Keyboard,Accessories,South,2,2016,198.26
2336,2022-06-30,Laptop,Electronics,North,6,1266,220.5
2337,2023-04-11,Mouse,Accessories,West,2,140,35.18
2338,2024-07-22,Camera,Electronics,East,8,6520,1073.62
2339,2022-02-19,Keyboard,Accessories,East,1,582,29.91
2340,2024-03-10,Printer,Office,West,1,245,14.5
2341,2024-04-27,Mouse,Accessories,South,1,504,143.12
2342,2022-10-06,Monitor,Accessories,South,6,6834,1211.75
2343,2022-10-01,Headphones,Accessories,West,8,5712,1191.02
2344,2023-05-09,Laptop,Electronics,South,5,4485,347.99
2345,2024-06-02,Headphones,Accessories,West,8,2304,291.46
2346,2024-06-23,Mouse,Accessories,North,6,6576,815.56
2347,2022-11-16,Keyboard,Accessories,South,9,10629,2843.54
2348,2022-03-12,Camera,Electronics,East,1,706,153.59
2349,2022-04-16,Headphones,Accessories,South,1,977,103.82
2350,2023-04-16,Smartwatch,Electronics,South,4,776,73.16
2351,2022-10-12,Tablet,Electronics,West,4,3932,309.43
2352,2022-10-29,Keyboard,Accessories,East,3,1263,368.46
2353,2022-08-01,Keyboard,Accessories,East,8,7064,745.24
2354,2023-04-20,Keyboard,Accessories,West,4,4740,746.77
2355,2024-03-25,Printer,Office,South,7,4522,1137.23
2356,2023-12-28,Tablet,Electronics,South,7,2009,183.19
2357,2024-04-18,Smartphone,Electronics,East,2,2110,548.12
2358,2024-09-26,Mouse,Accessories,West,1,95,6.97
2359,2023-11-19,Smartwatch,Electronics,East,1,384,83.58
2360,2023-04-23,Tablet,Electronics,North,3,3471,200.08
2361,2023-06-20,Tablet,Electronics,West,4,2048,507.01
2362,2022-08-05,Monitor,Accessories,South,8,9296,2581.06
2363,2022-05-28,Laptop,Electronics,West,8,5272,1188.16
2364,2024-01-18,Headphones,Accessories,East,1,619,127.58
2365,2023-04-27,Laptop,Electronics,North,1,448,53.2
2366,2022-06-10,Keyboard,Accessories,North,9,5004,1313.13
2367,2023-12-05,Keyboard,Accessories,North,4,4716,704.99
2368,2022-05-11,Printer,Office,West,9,7506,827.17
2369,2024-01-11,Keyboard,Accessories,North,7,4095,883.56
2370,2024-07-31,Smartwatch,Electronics,North,7,4459,1037.27
2371,2022-10-31,Tablet,Electronics,South,5,620,62.49
2372,2022-08-17,Smartwatch,Electronics,West,2,2362,185.89
2373,2022-03-28,Printer,Office,North,2,606,154.99
2374,2024-07-26,Camera,Electronics,East,4,1084,134.42
2375,2022-02-04,Laptop,Electronics,North,8,2880,315.87
2376,2023-04-20,Laptop,Electronics,West,8,4544,727.05
2377,2024-09-08,Mouse,Accessories,West,4,556,85.63
2378,2023-11-30,Laptop,Electronics,North,5,505,71.97
2379,2023-03-03,Tablet,Electronics,West,5,2595,774.2
2380,2023-01-24,Headphones,Accessories,South,5,2820,737.68
2381,2023-10-29,Keyboard,Accessories,East,2,1018,297.21
2382,2023-03-04,Laptop,Electronics,East,4,944,176.56
2383,2023-08-30,Tablet,Electronics,East,1,610,44.99
2384,2024-05-25,Camera,Electronics,South,4,912,81.65
2385,2023-04-02,Monitor,Accessories,West,9,10413,1738.63
2386,2023-07-27,Printer,Office,West,8,2176,398.29
2387,2022-01-04,Printer,Office,East,6,6108,1488.4
2388,2024-02-14,Mouse,Accessories,West,2,1148,173.89
2389,2024-05-01,Monitor,Accessories,East,8,8824,597.1
2390,2022-06-17,Headphones,Accessories,North,5,2240,159.58
2391,2022-02-17,Camera,Electronics,North,2,1312,386.79
2392,2023-02-02,Laptop,Electronics,South,9,10620,2946.93
2393,2024-09-30,Tablet,Electronics,East,2,2178,574.4
2394,2024-05-12,Monitor,Accessories,East,3,1671,94.52
2395,2024-07-28,Monitor,Accessories,East,3,2025,355.59
2396,2024-11-01,Mouse,Accessories,East,6,2886,355.32
2397,2024-07-27,Printer,Office,East,2,1868,307.32
2398,2023-01-08,Headphones,Accessories,East,4,3280,826.94
2399,2022-05-18,Tablet,Electronics,West,2,1768,375.86
2400,2022-12-19,Camera,Electronics,West,7,6937,1753.02
2401,2024-09-21,Smartwatch,Electronics,North,6,3012,307.47
2402,2024-09-19,Headphones,Accessories,South,3,777,147.93
2403,2024-02-16,Smartphone,Electronics,East,6,4056,452.14
2404,2024-11-29,Printer,Office,South,4,3212,514.92
2405,2024-08-03,Smartwatch,Electronics,West,1,952,179.4
2406,2022-05-29,Smartphone,Electronics,North,3,1674,106.24
2407,2024-02-13,Smartwatch,Electronics,East,5,4315,1019.91
2408,2023-12-15,Mouse,Accessories,North,7,1722,162.39
2409,2022-09-14,Keyboard,Accessories,South,5,2895,334.35
2410,2023-07-28,Tablet,Electronics,North,2,1280,335.22
2411,2022-04-10,Headphones,Accessories,East,5,4295,414.42
2412,2022-08-07,Printer,Office,South,6,4434,306.63
2413,2022-07-09,Keyboard,Accessories,North,6,3816,623.78
2414,2024-04-09,Headphones,Accessories,East,7,6335,1137.08
2415,2024-11-11,Mouse,Accessories,West,3,315,78.41
2416,2024-11-27,Camera,Electronics,East,2,626,168.82
2417,2024-05-23,Smartwatch,Electronics,South,1,1140,85.75
2418,2022-11-16,Smartphone,Electronics,North,5,590,52.55
2419,2022-04-21,Tablet,Electronics,East,1,631,99.31
2420,2024-09-04,Monitor,Accessories,South,8,1944,134.94
2421,2024-03-24,Smartphone,Electronics,North,6,5100,1461.79
2422,2024-09-24,Keyboard,Accessories,South,6,1092,176.52
2423,2023-08-12,Monitor,Accessories,West,7,4662,1007.43
2424,2023-01-18,Headphones,Accessories,West,7,4312,1088.34
2425,2022-10-20,Mouse,Accessories,North,6,4056,815.1
2426,2023-11-23,Headphones,Accessories,North,3,534,120.53
2427,2023-05-31,Printer,Office,South,5,3475,991.47
2428,2023-07-11,Tablet,Electronics,South,5,4880,829.03
2429,2024-10-25,Tablet,Electronics,West,8,8336,782.8
2430,2023-05-08,Mouse,Accessories,North,8,9232,490.66
2431,2022-01-07,Smartphone,Electronics,South,3,2031,466.25
2432,2022-01-10,Smartwatch,Electronics,North,3,2412,640.35
2433,2023-12-03,Smartphone,Electronics,East,1,1039,137.24
2434,2023-01-03,Camera,Electronics,West,6,696,100.78
2435,2024-06-26,Laptop,Electronics,North,8,6160,1617.32
2436,2022-12-15,Camera,Electronics,East,3,447,58.4
2437,2023-04-29,Keyboard,Accessories,West,6,6102,364.82
2438,2024-04-03,Camera,Electronics,South,9,5085,1372.83
2439,2024-08-16,Laptop,Electronics,North,7,3038,158.82
2440,2024-03-11,Headphones,Accessories,West,1,882,215.24
2441,2023-03-15,Monitor,Accessories,West,6,2490,720.06
2442,2024-08-05,Camera,Electronics,North,1,635,101.09
2443,2024-07-05,Laptop,Electronics,East,1,1083,152.5
2444,2023-08-10,Keyboard,Accessories,West,6,720,144.26
2445,2022-09-17,Printer,Office,West,3,3111,382.52
2446,2022-04-09,Smartwatch,Electronics,North,6,1242,87.37
2447,2023-08-02,Smartwatch,Electronics,West,5,5845,978.75
2448,2023-03-29,Smartwatch,Electronics,West,1,835,131.7
2449,2022-05-16,Monitor,Accessories,South,2,2314,305.42
2450,2023-02-04,Smartwatch,Electronics,East,7,6041,776.09
2451,2022-03-23,Mouse,Accessories,North,3,369,19.22
2452,2022-08-12,Tablet,Electronics,West,5,1635,321.84
2453,2022-04-07,Keyboard,Accessories,West,3,2067,465.39
2454,2022-03-04,Smartphone,Electronics,West,6,7128,544.54
2455,2024-04-24,Printer,Office,North,2,944,94.4
2456,2022-06-10,Tablet,Electronics,East,5,5160,698.15
2457,2022-06-18,Smartphone,Electronics,West,8,8032,1987.82
2458,2024-12-16,Camera,Electronics,South,2,376,99.16
2459,2024-06-22,Smartphone,Electronics,South,7,4144,426.39
2460,2024-11-04,Camera,Electronics,South,4,2228,293.25
2461,2022-11-15,Tablet,Electronics,West,1,1178,182.76
2462,2024-04-27,Mouse,Accessories,North,5,2505,303.61
2463,2024-02-28,Smartwatch,Electronics,West,4,1872,418.05
2464,2023-12-29,Printer,Office,West,2,340,59.56
2465,2023-03-08,Laptop,Electronics,West,1,589,158.85
2466,2023-12-12,Laptop,Electronics,West,3,2598,560.82
2467,2022-02-17,Tablet,Electronics,North,1,502,92.31
2468,2024-01-24,Laptop,Electronics,South,3,3576,546.44
2469,2023-02-07,Keyboard,Accessories,East,3,2412,468.27
2470,2024-07-31,Printer,Office,West,5,1145,244.72
2471,2022-02-03,Keyboard,Accessories,West,2,2116,159.3
2472,2024-12-16,Laptop,Electronics,North,1,707,100.16
2473,2022-11-11,Mouse,Accessories,South,9,657,109.39
2474,2024-10-14,Laptop,Electronics,South,5,5345,1060.46
2475,2024-01-27,Tablet,Electronics,South,8,4032,251.05
2476,2022-08-30,Camera,Electronics,South,4,3840,552.57
2477,2023-01-23,Monitor,Accessories,East,5,575,47.35
2478,2023-01-02,Laptop,Electronics,West,9,9315,1808.68
2479,2024-11-25,Mouse,Accessories,East,7,3423,435.06
2480,2023-11-07,Monitor,Accessories,South,6,3942,748.74
2481,2024-07-15,Laptop,Electronics,South,2,574,70.16
2482,2024-06-04,Headphones,Accessories,North,6,3024,336.28
2483,2022-03-02,Headphones,Accessories,North,7,952,215.51
2484,2023-11-25,Smartphone,Electronics,West,9,9090,937.69
2485,2022-05-10,Tablet,Electronics,West,2,1166,170.11
2486,2024-01-09,Keyboard,Accessories,South,3,2925,433.95
2487,2023-12-25,Camera,Electronics,South,5,3455,867.55
2488,2022-12-06,Smartphone,Electronics,North,2,1614,331.3
2489,2024-08-07,Mouse,Accessories,West,7,1771,171.26
2490,2023-01-06,Printer,Office,South,6,5658,1504.97
2491,2024-09-25,Mouse,Accessories,East,9,8460,1515.06
2492,2023-11-26,Printer,Office,West,5,1925,570.93
2493,2024-02-02,Laptop,Electronics,North,6,2196,572.17
2494,2024-07-05,Keyboard,Accessories,East,2,1696,500.56
2495,2023-11-16,Printer,Office,South,9,6813,1966.66
2496,2024-10-19,Keyboard,Accessories,North,5,3670,790.67
2497,2024-10-10,Keyboard,Accessories,South,4,2936,204.55
2498,2024-01-29,Monitor,Accessories,West,5,5165,283.6
2499,2024-09-06,Camera,Electronics,East,5,5940,467.31
2500,2023-06-07,Smartwatch,Electronics,East,6,2664,520.3
2501,2024-04-12,Headphones,Accessories,East,2,1198,134.39
2502,2024-08-22,Headphones,Accessories,North,4,1340,309.8
2503,2022-10-15,Monitor,Accessories,East,9,9657,1233.47
2504,2022-06-28,Camera,Electronics,North,8,2592,191.66
2505,2023-06-10,Camera,Electronics,West,4,1168,135.36
2506,2023-03-23,Headphones,Accessories,South,8,5920,1241.27
2507,2022-02-17,Smartphone,Electronics,West,2,2260,268.47
2508,2023-09-19,Printer,Office,West,8,7016,1490.07
2509,2024-03-29,Headphones,Accessories,North,6,546,79.94
2510,2024-12-02,Laptop,Electronics,East,1,839,228.72
2511,2024-07-24,Tablet,Electronics,South,8,5176,619.45
2512,2023-04-02,Laptop,Electronics,West,4,280,24.9
2513,2024-12-28,Monitor,Accessories,North,9,2097,210.59
2514,2024-05-24,Mouse,Accessories,West,6,4632,799.16
2515,2023-02-09,Keyboard,Accessories,North,4,1088,283.61
2516,2023-09-17,Camera,Electronics,North,2,1314,391.55
2517,2023-05-07,Mouse,Accessories,North,8,7960,804.11
2518,2023-11-22,Printer,Office,North,8,2856,350.32
2519,2022-06-16,Smartwatch,Electronics,West,4,1680,385.92
2520,2024-11-20,Monitor,Accessories,North,4,4464,1069.63
2521,2023-06-08,Smartphone,Electronics,East,6,2940,184.97
2522,2022-06-12,Monitor,Accessories,West,8,1272,344.45
2523,2024-11-21,Printer,Office,East,6,1728,247.86
2524,2022-09-06,Monitor,Accessories,North,3,3153,563.56
2525,2024-03-23,Smartphone,Electronics,West,4,2536,285.72
2526,2022-03-16,Tablet,Electronics,South,3,2508,431.53
2527,2024-10-18,Tablet,Electronics,East,1,123,12.36
2528,2023-07-30,Smartphone,Electronics,South,3,2379,148.68
2529,2023-01-04,Printer,Office,West,6,6924,1693.77
2530,2023-05-31,Smartwatch,Electronics,West,9,9054,644.36
2531,2023-12-08,Camera,Electronics,South,9,9936,2797.45
2532,2022-12-21,Smartphone,Electronics,East,1,393,41.05
2533,2024-08-19,Printer,Office,East,2,308,35.32
2534,2024-10-26,Tablet,Electronics,South,5,4900,347.25
2535,2024-08-24,Laptop,Electronics,South,1,927,103.95
2536,2023-11-23,Keyboard,Accessories,East,1,266,22.42
2537,2022-11-04,Printer,Office,South,5,4750,1179.56
2538,2024-07-20,Smartwatch,Electronics,East,8,3272,460.82
2539,2022-12-10,Mouse,Accessories,East,5,4350,688.77
2540,2024-07-27,Keyboard,Accessories,East,1,706,63.82
